fuente,nombre,voltaje_kv,subestacion_origen,subestacion_destino,propietario,longitud_km,estado,geometry_wkt,attrs_json
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.583500712 14.6114287390001, -90.582537459 14.61042993, -90.580306179 14.6080195170001, -90.579265462 14.6068196)","{""FID"": 2485, ""FID_Polyli"": 2175, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 709.6451078642415}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.463430026 14.6109863850001, -90.4637709 14.6120506560001)","{""FID"": 2486, ""FID_Polyli"": 1850, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 128.17928308366592}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.4634109 14.610995752, -90.4637496549999 14.612050696)","{""FID"": 2487, ""FID_Polyli"": 854, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 127.08460422320628}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5393935719999 14.6102902160001, -90.5392561739999 14.610481646, -90.538826309 14.611134798, -90.538529056 14.611617881, -90.5380199969999 14.6124171810001, -90.5375526699999 14.613151061, -90.5370773879999 14.6138825060001)","{""FID"": 2488, ""FID_Polyli"": 1487, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 487.14958868235715}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5859398849999 14.6141790830001, -90.583500712 14.6114287390001)","{""FID"": 2489, ""FID_Polyli"": 2177, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 416.937825114405}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.510523617 14.6144793070001, -90.510488428 14.6140041030001, -90.510441043 14.613590289, -90.510345455 14.612876393, -90.510270605 14.6122158380001, -90.510267333 14.6115427670001, -90.510384347 14.6111368530001, -90.5103781189999 14.610709657, -90.510366803 14.6104622750001, -90.5103931419999 14.6100430160001, -90.5103924629999 14.6098314310001, -90.5103922749999 14.609493918, -90.5104019789999 14.6089864890001, -90.510410767 14.6082391070001, -90.5104105659999 14.607943872, -90.510413265 14.6075394470001, -90.5103814879999 14.6068351760001)","{""FID"": 2490, ""FID_Polyli"": 99, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 882.9505413978845}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.561178328 14.614723632, -90.5613555279999 14.6118739780001, -90.5612373659999 14.6092638050001, -90.5615774609999 14.6078863730001, -90.5623176 14.605532625, -90.5645812289999 14.602027003, -90.565625744 14.6006719100001, -90.565704736 14.6006428310001)","{""FID"": 2491, ""FID_Polyli"": 2031, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1754.333030181959}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.537081216 14.6138720670001, -90.537079801 14.6138741300001, -90.536654844 14.614535097, -90.536095557 14.615369545)","{""FID"": 2492, ""FID_Polyli"": 2111, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 204.25617590099029}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6517941849999 14.606005042, -90.650794034 14.608587792, -90.6502316959999 14.6096082140001, -90.649491691 14.6110981910001, -90.649003332 14.612053219, -90.6473733999999 14.615436583, -90.6473731149999 14.6154372120001)","{""FID"": 2493, ""FID_Polyli"": 1906, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1192.5991941668997}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5905544439999 14.6164213160001, -90.5859398849999 14.6141790830001)","{""FID"": 2494, ""FID_Polyli"": 2181, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 574.8186968782787}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.595305043 14.6171964010001, -90.59217895 14.6166853820001, -90.5905544439999 14.6164213160001)","{""FID"": 2495, ""FID_Polyli"": 2183, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 536.299038533117}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.565703571 14.600596924, -90.5656083429999 14.6006598030001, -90.5645629689999 14.602017055, -90.5622968969999 14.6055255420001, -90.561556996 14.6078829070001, -90.5612160039999 14.609265931, -90.561321513 14.6118708210001, -90.561157689 14.614718989, -90.560656437 14.616195373, -90.559551395 14.6179294160001)","{""FID"": 2496, ""FID_Polyli"": 2115, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 2171.6999252771707}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.559572286 14.61793641, -90.560676481 14.6162034430001, -90.561178328 14.614723632)","{""FID"": 2497, ""FID_Polyli"": 2195, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 413.38528793409955}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.600338555 14.618016861, -90.599177971 14.617817529, -90.595305043 14.6171964010001)","{""FID"": 2498, ""FID_Polyli"": 2187, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 568.2289182689989}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5238842859999 14.618022264, -90.523729856 14.618001742)","{""FID"": 2499, ""FID_Polyli"": 1467, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 17.352429341211117}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.523528602 14.6180033970001, -90.523178681 14.6180497270001, -90.523565696 14.6175248930001, -90.523945135 14.616930777, -90.524384067 14.6160362750001, -90.5247745659999 14.6152080190001, -90.52510423 14.614526192, -90.5254777 14.6137433760001, -90.5257373989999 14.613310869, -90.5265756239999 14.6122337730001, -90.527264058 14.6114673040001, -90.5276125879999 14.6110882240001, -90.528274001 14.6103647380001, -90.528772281 14.6098099940001, -90.529484573 14.6090242550001, -90.5295716006008 14.6089451004069)","{""FID"": 2500, ""FID_Polyli"": 85, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1315.3404000251946}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.523858235 14.61813645, -90.5238842859999 14.618022264)","{""FID"": 2501, ""FID_Polyli"": 1470, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 13.452649380440292}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.523858235 14.61813645, -90.523713539 14.6180668850001)","{""FID"": 2502, ""FID_Polyli"": 808, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 17.9860810019756}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.523658191 14.6188578650001, -90.523858235 14.61813645)","{""FID"": 2503, ""FID_Polyli"": 1471, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 85.92989477807095}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.4637496549999 14.612050696, -90.463524482 14.613482896, -90.463334778 14.6146857520001, -90.461141318 14.620372359)","{""FID"": 2504, ""FID_Polyli"": 851, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1004.9255454068289}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.4637709 14.6120506560001, -90.463544959 14.613485106, -90.463352995 14.6146909190001, -90.461162545 14.620373945)","{""FID"": 2505, ""FID_Polyli"": 1854, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1005.0655887193332}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5655404089999 14.6005608910001, -90.5642694809999 14.6019032290001, -90.561850734 14.605526298, -90.5614465939999 14.607655713, -90.5610606169999 14.6094075900001, -90.5605650429999 14.6124390250001, -90.5597667839999 14.614984855, -90.5592566339999 14.616551937, -90.558359202 14.618950904, -90.557749107 14.620492448)","{""FID"": 2506, ""FID_Polyli"": 1213, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 2492.3030995335344}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5577559399999 14.620495411, -90.5583651139999 14.618953224, -90.5592623559999 14.6165546170001, -90.5597740109999 14.614985744, -90.5605720929999 14.612439099, -90.5610677599999 14.609407665)","{""FID"": 2507, ""FID_Polyli"": 1254, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1331.8794746068638}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.55776776 14.6205004130001, -90.55837622 14.6189556890001, -90.559273929 14.616556906, -90.5597832429999 14.614989906, -90.560582384 14.612439749, -90.5610764679999 14.6094088400001)","{""FID"": 2508, ""FID_Polyli"": 2120, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1332.2104333275106}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.565556407 14.6005823790001, -90.5642893859999 14.601915363, -90.561872615 14.605535923, -90.561469947 14.607658125, -90.5610825799999 14.609409898, -90.5605890629999 14.6124398190001, -90.559789899 14.614992053, -90.559278807 14.61656039, -90.558379571 14.6189631330001, -90.557772629 14.6205048010001)","{""FID"": 2509, ""FID_Polyli"": 1216, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 2491.090124438224}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.525767907 14.620577971, -90.525533002 14.6204443910001, -90.524953993 14.619961962, -90.524576257 14.619642116, -90.5241712069999 14.619325683, -90.523658191 14.6188578650001)","{""FID"": 2510, ""FID_Polyli"": 2123, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 307.6883385354871}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6015078669999 14.6205915550001, -90.601118717 14.61970442, -90.600338555 14.618016861)","{""FID"": 2511, ""FID_Polyli"": 1930, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 323.556341270395}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.526012059 14.620788891, -90.526434096 14.6207818990001)","{""FID"": 2512, ""FID_Polyli"": 1474, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 46.98782972306686}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.526012059 14.620788891, -90.5257691049999 14.6205787070001, -90.525767907 14.620577971)","{""FID"": 2513, ""FID_Polyli"": 1472, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 36.43690075603645}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.536095557 14.615369545, -90.535773768 14.6165458270001, -90.535458779 14.6176943530001, -90.534669289 14.6188784230001, -90.5342646349999 14.619339581, -90.5338775 14.6201096220001, -90.533276347 14.6209436160001, -90.5327445559999 14.6211078270001, -90.5318302839999 14.621400244, -90.530946661 14.6212914140001, -90.5302400049999 14.6212125540001, -90.529755984 14.621145267)","{""FID"": 2514, ""FID_Polyli"": 1486, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1125.9984824719054}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.526346264 14.6215083040001, -90.526434096 14.6207818990001)","{""FID"": 2515, ""FID_Polyli"": 1476, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 84.13936061962767}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.559551395 14.6179294160001, -90.5585205029999 14.621305311, -90.558378503 14.621779389)","{""FID"": 2516, ""FID_Polyli"": 2113, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 461.76220456324006}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.559572286 14.61793641, -90.558547513 14.621312731, -90.5583969349999 14.6217906040001)","{""FID"": 2517, ""FID_Polyli"": 2196, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 462.3074114365537}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.528868495 14.621838349, -90.5281093899999 14.621728842, -90.5274945279999 14.6216469720001, -90.526913491 14.6215770230001, -90.526346264 14.6215083040001)","{""FID"": 2518, ""FID_Polyli"": 1479, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 283.344115060317}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.529755984 14.621145267, -90.529662491 14.621905854)","{""FID"": 2519, ""FID_Polyli"": 1485, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 88.11873327902968}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.529658935 14.6219334610001, -90.5296608549999 14.621919388)","{""FID"": 2520, ""FID_Polyli"": 1483, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1.6330823263409104}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5288678469999 14.6218381620001, -90.5288683099999 14.621838257, -90.529615018 14.6219280260001, -90.529658935 14.6219334610001)","{""FID"": 2521, ""FID_Polyli"": 2108, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 88.74358988015575}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.529842776 14.6219543820001, -90.529658935 14.6219334610001)","{""FID"": 2522, ""FID_Polyli"": 1481, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 20.606134432013686}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5583969349999 14.6217906040001, -90.5581283989999 14.6220615290001)","{""FID"": 2523, ""FID_Polyli"": 2198, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 43.186769017261746}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.558378503 14.621779389, -90.5581048279999 14.622061914)","{""FID"": 2524, ""FID_Polyli"": 2085, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 44.54883133418176}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.510523617 14.6144793070001, -90.510421002 14.6151880150001, -90.510331835 14.615872204, -90.5102292549999 14.6166599590001, -90.5101313929999 14.617358148, -90.510040443 14.6180851380001, -90.509944963 14.6186541650001, -90.5098393539999 14.619471519, -90.5097588929999 14.620189586, -90.5096625779999 14.6208571650001, -90.509567497 14.621522137, -90.5094670189999 14.622287238)","{""FID"": 2525, ""FID_Polyli"": 94, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 905.990053083739}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.461141318 14.620372359, -90.46129976 14.6225531120001)","{""FID"": 2526, ""FID_Polyli"": 847, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 251.5045311438246}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.461162545 14.620373945, -90.4613174959999 14.622559809)","{""FID"": 2527, ""FID_Polyli"": 1857, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 252.06419630039753}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.529575317 14.6225991130001, -90.529658935 14.6219334610001)","{""FID"": 2528, ""FID_Polyli"": 1466, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 77.14402995537522}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6473731149999 14.6154372120001, -90.6467434329999 14.6166092680001, -90.646201656 14.6177248380001, -90.6456300179999 14.6188731710001, -90.644708601 14.620793154, -90.643974723 14.6221791720001, -90.6437183679999 14.6226648210001, -90.643718085 14.62266527)","{""FID"": 2529, ""FID_Polyli"": 1911, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 925.9065174083127}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5558928149999 14.6230351090001, -90.556426627 14.622293753, -90.5569970829999 14.6216531510001, -90.5577559399999 14.620495411)","{""FID"": 2530, ""FID_Polyli"": 1873, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 358.955443219882}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.558902244 14.6235767440001, -90.5581283989999 14.6220615290001)","{""FID"": 2531, ""FID_Polyli"": 2201, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 194.4429096908998}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.55888376 14.62358694, -90.5581048279999 14.622061914)","{""FID"": 2532, ""FID_Polyli"": 2084, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 195.70569530275054}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.555433852 14.6236778710001, -90.5558928149999 14.6230351090001)","{""FID"": 2533, ""FID_Polyli"": 1257, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 89.88079287265549}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5554626965106 14.6236795805187, -90.555909418 14.623052358, -90.556442923 14.6223052170001, -90.557007209 14.621660395, -90.55776776 14.6205004130001)","{""FID"": 2534, ""FID_Polyli"": 12, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 447.36005863035643}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.555433852 14.6236778710001, -90.5554626965106 14.6236795805187)","{""FID"": 2535, ""FID_Polyli"": 1087, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 3.2169738255124627}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5554580709999 14.623686075, -90.5554626965106 14.6236795805187)","{""FID"": 2536, ""FID_Polyli"": 12, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 0.9074084930768098}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5554626965106 14.6236795805187, -90.5556802129999 14.623692472)","{""FID"": 2537, ""FID_Polyli"": 1087, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 24.25920351051629}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.555647863 14.6237400140001, -90.5554580709999 14.623686075)","{""FID"": 2538, ""FID_Polyli"": 312, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 22.02002336294399}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.55888376 14.62358694, -90.558793943 14.6239481840001)","{""FID"": 2539, ""FID_Polyli"": 2081, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 42.745628171444196}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.558789523 14.62396196, -90.5587319259999 14.6241782710001)","{""FID"": 2540, ""FID_Polyli"": 2078, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 25.69854385389785}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6015078669999 14.6205915550001, -90.601838185 14.6212317120001, -90.6022455679999 14.621499534, -90.602486288 14.621906399, -90.602752428 14.62239041, -90.602979293 14.6230651880001, -90.603200333 14.6237894150001, -90.603274178 14.6239786360001, -90.6038298009999 14.624275537)","{""FID"": 2541, ""FID_Polyli"": 2191, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 516.590977642471}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.554958127 14.624351082, -90.555433852 14.6236778710001)","{""FID"": 2542, ""FID_Polyli"": 1260, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 93.82480893351777}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.554982806 14.6243595630001, -90.5554580709999 14.623686075)","{""FID"": 2543, ""FID_Polyli"": 13, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 93.82223438430351}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5539269129999 14.6243957250001, -90.5540613099999 14.623972525)","{""FID"": 2544, ""FID_Polyli"": 1269, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 50.93456361513884}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5275332039999 14.6246233150001, -90.527525289 14.6246838500001)","{""FID"": 2545, ""FID_Polyli"": 1452, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 7.019880879962208}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5274624769999 14.624675505, -90.527525289 14.6246838500001)","{""FID"": 2546, ""FID_Polyli"": 1456, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 7.057803287984399}"
